,loss,precision,binary_accuracy,recall,balanced_accuracy,val_loss,val_precision,val_binary_accuracy,val_recall,val_balanced_accuracy
0,0.5531846880912781,0.7628755569458008,0.7533539533615112,0.7345041036605835,0.7524151802062988,0.418845534324646,0.7991967797279358,0.8103092908859253,0.8257261514663696,0.804595410823822
1,0.35458242893218994,0.8516597747802734,0.850361168384552,0.8481404781341553,0.8508830070495605,0.36696186661720276,0.8339921236038208,0.8515464067459106,0.8755186796188354,0.8480945825576782
2,0.3079245090484619,0.8785340189933777,0.8735809922218323,0.8667355179786682,0.8724103569984436,0.371709942817688,0.7832167744636536,0.8371133804321289,0.9294605851173401,0.8331381678581238
3,0.25334614515304565,0.9234856367111206,0.9117646813392639,0.8977272510528564,0.9124134182929993,0.30887892842292786,0.8722466826438904,0.8515464067459106,0.8215767741203308,0.8405428528785706
4,0.22461259365081787,0.9265477657318115,0.9200206398963928,0.9121900796890259,0.9176055788993835,0.2950628399848938,0.8717948794364929,0.861855685710907,0.8464730381965637,0.8509215116500854
5,0.2011220008134842,0.9430379867553711,0.9339525103569031,0.9235537052154541,0.9330604076385498,0.2815609276294708,0.8851063847541809,0.876288652420044,0.863070547580719,0.8720260858535767
6,0.19273608922958374,0.9439153671264648,0.9334365129470825,0.9214876294136047,0.935012936592102,0.2831355631351471,0.8538461327552795,0.8824742436408997,0.9211618304252625,0.8743723630905151
7,0.17076176404953003,0.9521331787109375,0.9489164352416992,0.9452479481697083,0.9489033222198486,0.2678491473197937,0.9227272868156433,0.8865979313850403,0.8423236608505249,0.8800455927848816
8,0.1482861042022705,0.96253901720047,0.9592363238334656,0.9555785059928894,0.9626291394233704,0.26163795590400696,0.9155555367469788,0.8886597752571106,0.8547717928886414,0.8827285170555115
9,0.13781556487083435,0.9704952836036682,0.9613003134727478,0.9514462947845459,0.9619166851043701,0.2688421905040741,0.845283031463623,0.8804123997688293,0.9294605851173401,0.8731784224510193
10,0.15087443590164185,0.9611344337463379,0.9535603523254395,0.9452479481697083,0.9541240334510803,0.24195781350135803,0.9113923907279968,0.9051546454429626,0.8962655663490295,0.8953182697296143
11,0.11099215596914291,0.9760167002677917,0.9716202020645142,0.9669421315193176,0.9723556637763977,0.30071452260017395,0.8285714387893677,0.8824742436408997,0.9626556038856506,0.8738682270050049
12,0.109005868434906,0.9750778675079346,0.9726521968841553,0.9700413346290588,0.9719374179840088,0.23650936782360077,0.9295154213905334,0.9051546454429626,0.8755186796188354,0.8971816301345825
13,0.09872867166996002,0.9781704545021057,0.9752321839332581,0.9721074104309082,0.9758559465408325,0.2462664693593979,0.9213973879814148,0.9010308980941772,0.8755186796188354,0.8916975855827332
14,0.08984366059303284,0.9863588809967041,0.978844165802002,0.9710744023323059,0.9797070622444153,0.23420606553554535,0.9039999842643738,0.9195876121520996,0.9377593398094177,0.9062644243240356
15,0.08131305128335953,0.9864864945411682,0.983488142490387,0.98037189245224,0.9826902747154236,0.22233527898788452,0.9344978332519531,0.9134020805358887,0.8879668116569519,0.9175375699996948
16,0.07198016345500946,0.9895941615104675,0.9860681295394897,0.9824380278587341,0.9862488508224487,0.22032800316810608,0.9208333492279053,0.9195876121520996,0.9170124530792236,0.9082258939743042
17,0.06645212322473526,0.99170982837677,0.9901960492134094,0.9886363744735718,0.9907010197639465,0.22776052355766296,0.9553571343421936,0.923711359500885,0.8879668116569519,0.9271007180213928
18,0.0602509044110775,0.9938016533851624,0.9938080310821533,0.9938016533851624,0.9937163591384888,0.2149513214826584,0.9173553586006165,0.9195876121520996,0.9211618304252625,0.9075902104377747
19,0.06082773581147194,0.9947807788848877,0.9896801114082336,0.9845041036605835,0.989490807056427,0.21943940222263336,0.9043824672698975,0.9216494560241699,0.9419087171554565,0.9088550209999084
20,0.05650942400097847,0.9906736016273499,0.9891641139984131,0.9876033067703247,0.9893931150436401,0.22012344002723694,0.9399141669273376,0.9257732033729553,0.908713698387146,0.9285836815834045
21,0.04966048523783684,0.9948186278343201,0.9932920336723328,0.9917355179786682,0.9930332899093628,0.20607738196849823,0.9256198406219482,0.9278350472450256,0.9294605851173401,0.9160676598548889
22,0.044152915477752686,0.9979274868965149,0.9963880181312561,0.9948347210884094,0.9963597059249878,0.21832789480686188,0.9015747904777527,0.923711359500885,0.9502074718475342,0.9124958515167236
23,0.041266847401857376,0.9948400259017944,0.995356023311615,0.9958677887916565,0.9948217272758484,0.2127336859703064,0.9515418410301208,0.9257732033729553,0.8962655663490295,0.9296531081199646
24,0.03735891729593277,0.997931718826294,0.9974200129508972,0.9969007968902588,0.9975451231002808,0.2061973661184311,0.9369747638702393,0.9319587349891663,0.9253112077713013,0.9343621134757996
25,0.034505680203437805,0.9958720207214355,0.9963880181312561,0.9969007968902588,0.9964055418968201,0.20201054215431213,0.9406779408454895,0.9319587349891663,0.9211618304252625,0.9349713921546936
26,0.030235981568694115,0.998964786529541,0.9979360103607178,0.9969007968902588,0.997950553894043,0.20907050371170044,0.9396551847457886,0.923711359500885,0.9045643210411072,0.9268646240234375
27,0.026897074654698372,0.998964786529541,0.9979360103607178,0.9969007968902588,0.9980545043945312,0.20676599442958832,0.95652174949646,0.9360824823379517,0.9128630757331848,0.9382269382476807
28,0.024886731058359146,0.9989669322967529,0.9989680051803589,0.9989669322967529,0.998975396156311,0.21234287321567535,0.947826087474823,0.9278350472450256,0.9045643210411072,0.930547833442688
29,0.02421710640192032,1.0,0.9989680051803589,0.9979338645935059,0.9990437030792236,0.20515958964824677,0.9333333373069763,0.9319587349891663,0.9294605851173401,0.9344117045402527
30,0.02158980257809162,0.998964786529541,0.9979360103607178,0.9969007968902588,0.9978049993515015,0.21429486572742462,0.9487179517745972,0.9360824823379517,0.9211618304252625,0.9378314018249512
31,0.02031566947698593,0.9989669322967529,0.9989680051803589,0.9989669322967529,0.9987083673477173,0.2049543857574463,0.9568965435028076,0.9402061700820923,0.9211618304252625,0.9429483413696289
32,0.019553758203983307,1.0,1.0,1.0,1.0,0.20133230090141296,0.9291666746139526,0.9278350472450256,0.9253112077713013,0.9307641983032227
33,0.018868355080485344,1.0,0.9989680051803589,0.9979338645935059,0.9989022612571716,0.2037178874015808,0.9487179517745972,0.9360824823379517,0.9211618304252625,0.9386994242668152
34,0.01635189913213253,1.0,0.9989680051803589,0.9979338645935059,0.9991347789764404,0.20481336116790771,0.9221311211585999,0.9278350472450256,0.9336099624633789,0.9300743937492371
35,0.01789987087249756,0.9989669322967529,0.9989680051803589,0.9989669322967529,0.9991079568862915,0.212224081158638,0.9568965435028076,0.9402061700820923,0.9211618304252625,0.9428060054779053
36,0.01444669533520937,1.0,1.0,1.0,1.0,0.1998523771762848,0.9414225816726685,0.938144326210022,0.9336099624633789,0.9404988288879395
37,0.012908457778394222,1.0,0.9994840025901794,0.9989669322967529,0.9994535446166992,0.20453618466854095,0.9375,0.9360824823379517,0.9336099624633789,0.939010739326477
38,0.013393661007285118,1.0,0.9994840025901794,0.9989669322967529,0.9995178580284119,0.19931139051914215,0.9409282803535461,0.9340206384658813,0.9253112077713013,0.9375197291374207
39,0.011473388411104679,1.0,0.9994840025901794,0.9989669322967529,0.9994145631790161,0.20583918690681458,0.9527897238731384,0.938144326210022,0.9211618304252625,0.9413036108016968
40,0.011408193968236446,1.0,1.0,1.0,1.0,0.20678898692131042,0.9570815563201904,0.9422680139541626,0.9253112077713013,0.9452098608016968
41,0.010834291577339172,0.9989669322967529,0.9989680051803589,0.9989669322967529,0.9991586804389954,0.20449179410934448,0.9568965435028076,0.9402061700820923,0.9211618304252625,0.9429483413696289
42,0.00914018601179123,1.0,1.0,1.0,1.0,0.22145484387874603,0.9605262875556946,0.9360824823379517,0.908713698387146,0.9390146732330322
43,0.010770155116915703,1.0,1.0,1.0,1.0,0.19778329133987427,0.9377593398094177,0.938144326210022,0.9377593398094177,0.9407469034194946
44,0.008531722240149975,1.0,1.0,1.0,1.0,0.19861570000648499,0.9375,0.9360824823379517,0.9336099624633789,0.939010739326477
45,0.007786179427057505,1.0,1.0,1.0,1.0,0.21064971387386322,0.9306122660636902,0.938144326210022,0.9460580945014954,0.9400090575218201
46,0.007870394736528397,0.9989680051803589,0.9994840025901794,1.0,0.999544620513916,0.21643158793449402,0.960698664188385,0.938144326210022,0.9128630757331848,0.9405444860458374
47,0.007454891689121723,0.9989680051803589,0.9994840025901794,1.0,0.9994876980781555,0.2106071263551712,0.9567099809646606,0.938144326210022,0.9170124530792236,0.941009521484375
48,0.006642236839979887,1.0,1.0,1.0,1.0,0.2038647085428238,0.9491525292396545,0.9402061700820923,0.9294605851173401,0.9436068534851074
49,0.0059129539877176285,1.0,1.0,1.0,1.0,0.20895272493362427,0.945147693157196,0.938144326210022,0.9294605851173401,0.9412647485733032
50,0.0056290593929588795,1.0,1.0,1.0,1.0,0.21583572030067444,0.9274193644523621,0.9402061700820923,0.954356849193573,0.9401393532752991
51,0.0056383199989795685,1.0,1.0,1.0,1.0,0.20868608355522156,0.9572649598121643,0.9443299174308777,0.9294605851173401,0.9469459652900696
52,0.005258369259536266,1.0,1.0,1.0,1.0,0.2093135118484497,0.9531915187835693,0.9422680139541626,0.9294605851173401,0.9449928402900696
53,0.004504329990595579,1.0,1.0,1.0,1.0,0.2232031524181366,0.9649122953414917,0.9402061700820923,0.9128630757331848,0.942703902721405
54,0.004107008688151836,1.0,1.0,1.0,1.0,0.21207937598228455,0.9531915187835693,0.9422680139541626,0.9294605851173401,0.9449928402900696
55,0.004309265408664942,1.0,1.0,1.0,1.0,0.2116386741399765,0.9531915187835693,0.9422680139541626,0.9294605851173401,0.9448626637458801
56,0.003922483883798122,1.0,1.0,1.0,1.0,0.22077225148677826,0.95652174949646,0.9360824823379517,0.9128630757331848,0.9390146732330322
57,0.0035132463090121746,1.0,1.0,1.0,1.0,0.21448814868927002,0.9531915187835693,0.9422680139541626,0.9294605851173401,0.9448626637458801
58,0.003194518620148301,1.0,1.0,1.0,1.0,0.21394002437591553,0.9572649598121643,0.9443299174308777,0.9294605851173401,0.9469459652900696
