,loss,precision_1,binary_accuracy,recall_1,balanced_accuracy,val_loss,val_precision_1,val_binary_accuracy,val_recall_1,val_balanced_accuracy
16,0.2773441672325134,0.9897119402885437,0.9852941036224365,0.9811320900917053,0.9859403371810913,0.31988054513931274,0.9786324501037598,0.969072163105011,0.9581589698791504,0.9680147767066956
17,0.2633386552333832,0.9912999272346497,0.989422082901001,0.9877613186836243,0.9887591004371643,0.3069501221179962,0.970588207244873,0.969072163105011,0.9665272235870361,0.9675908088684082
18,0.2637750506401062,0.9907833933830261,0.9886481165885925,0.9867414832115173,0.9889453649520874,0.3091418743133545,0.9848812222480774,0.9701030850410461,0.9539749026298523,0.9698482155799866
19,0.25281938910484314,0.99387127161026,0.9930340647697449,0.9923508167266846,0.9926377534866333,0.30807584524154663,0.9849785566329956,0.9731958508491516,0.9602510333061218,0.9725840091705322
20,0.25711196660995483,0.9898062944412231,0.9899380803108215,0.9903110861778259,0.9901832938194275,0.3070027530193329,0.9806867241859436,0.969072163105011,0.9560669660568237,0.9680017232894897
21,0.2565586566925049,0.9928315281867981,0.99071204662323,0.988781213760376,0.9907553195953369,0.296286016702652,0.9628099203109741,0.969072163105011,0.9748954176902771,0.9668776988983154
22,0.2520758807659149,0.9908116459846497,0.9901960492134094,0.9898011088371277,0.9906896352767944,0.3029031753540039,0.9892241358757019,0.9752577543258667,0.9602510333061218,0.9741511344909668
23,0.2500808835029602,0.9918200373649597,0.9904540777206421,0.9892911911010742,0.9902039170265198,0.29938068985939026,0.9707112908363342,0.9711340069770813,0.9707112908363342,0.9687684774398804
24,0.25178995728492737,0.9892473220825195,0.9871001243591309,0.9852116107940674,0.9875018000602722,0.30284401774406433,0.9570552110671997,0.9680412411689758,0.9790794849395752,0.9670863151550293
25,0.24299535155296326,0.9918200373649597,0.9904540777206421,0.9892911911010742,0.9900762438774109,0.30015239119529724,0.978723406791687,0.9711340069770813,0.9623430967330933,0.9702211618423462
26,0.23933114111423492,0.9938744306564331,0.9932920336723328,0.9928607940673828,0.9930488467216492,0.29952171444892883,0.9913232326507568,0.9742268323898315,0.9560669660568237,0.9732246994972229
27,0.24068139493465424,0.9928425550460815,0.9914860725402832,0.9903110861778259,0.9913233518600464,0.30031052231788635,0.9913232326507568,0.9742268323898315,0.9560669660568237,0.9736868143081665
28,0.2414856106042862,0.9902962446212769,0.989422082901001,0.988781213760376,0.9890647530555725,0.3012339472770691,0.9512194991111755,0.9649484753608704,0.9790794849395752,0.9633544683456421
29,0.23378600180149078,0.994895339012146,0.9943240284919739,0.9938806891441345,0.9946079850196838,0.2932739555835724,0.9727463126182556,0.9721649289131165,0.9707112908363342,0.9707313776016235
30,0.23309879004955292,0.9948822855949402,0.9930340647697449,0.9913309812545776,0.9933014512062073,0.2800801992416382,0.9648033380508423,0.9701030850410461,0.9748954176902771,0.9676271677017212
31,0.2283073514699936,0.9948927760124207,0.994066059589386,0.9933707118034363,0.9944164752960205,0.2814973294734955,0.9849785566329956,0.9731958508491516,0.9602510333061218,0.972770631313324
32,0.22384275496006012,0.995398759841919,0.994066059589386,0.9928607940673828,0.9939090013504028,0.2946346402168274,0.9891774654388428,0.9731958508491516,0.9560669660568237,0.9724692106246948
33,0.22288239002227783,0.9933673739433289,0.9930340647697449,0.9928607940673828,0.9928438067436218,0.29820722341537476,0.9912280440330505,0.969072163105011,0.9456067085266113,0.9682896733283997
34,0.2182704657316208,0.9974398612976074,0.995356023311615,0.9933707118034363,0.9952706694602966,0.2836609184741974,0.9849137663841248,0.9711340069770813,0.9560669660568237,0.9701266288757324
35,0.22021561861038208,0.9933639764785767,0.9927760362625122,0.9923508167266846,0.9928141236305237,0.2844151258468628,0.9767441749572754,0.9721649289131165,0.9665272235870361,0.9705908298492432
36,0.2222035527229309,0.9933707118034363,0.9932920336723328,0.9933707118034363,0.9928474426269531,0.28643131256103516,0.9849137663841248,0.9711340069770813,0.9560669660568237,0.9692886471748352
37,0.21704398095607758,0.9933639764785767,0.9927760362625122,0.9923508167266846,0.9928885102272034,0.2779785692691803,0.9788583517074585,0.9742268323898315,0.9686192274093628,0.9727761745452881
38,0.21426673233509064,0.9943820238113403,0.9935500621795654,0.9928607940673828,0.9936569929122925,0.27469491958618164,0.9745222926139832,0.9680412411689758,0.9602510333061218,0.9668059349060059
39,0.21300850808620453,0.9943877458572388,0.994066059589386,0.9938806891441345,0.9941489696502686,0.26898714900016785,0.9809725284576416,0.9762886762619019,0.9707112908363342,0.975072979927063
