,loss,precision,binary_accuracy,recall,balanced_accuracy,val_loss,val_precision,val_binary_accuracy,val_recall,val_balanced_accuracy
0,0.651323139667511,0.7573603987693787,0.7647058963775635,0.7746624946594238,0.7652707695960999,0.37267714738845825,0.8766520023345947,0.8474226593971252,0.8122448921203613,0.8377536535263062
1,0.3250409662723541,0.900564968585968,0.868937075138092,0.8276219964027405,0.8690419793128967,0.37888917326927185,0.7840531468391418,0.8474226593971252,0.9632652997970581,0.8398667573928833
2,0.2178647816181183,0.9368191957473755,0.9169246554374695,0.8930425643920898,0.9166619181632996,0.25345543026924133,0.8509091138839722,0.892783522605896,0.9551020264625549,0.8805984854698181
3,0.16303884983062744,0.9459173083305359,0.9370484948158264,0.9262720942497253,0.9347703456878662,0.17565461993217468,0.9215686321258545,0.938144326210022,0.9591836929321289,0.9172821640968323
4,0.11827646195888519,0.9679144620895386,0.9545923471450806,0.9397715330123901,0.9528495669364929,0.16450020670890808,0.9739130139350891,0.9443299174308777,0.9142857193946838,0.9251700043678284
5,0.0712912529706955,0.9820675253868103,0.9747161865234375,0.9667705297470093,0.9746242165565491,0.25042039155960083,0.9732142686843872,0.9319587349891663,0.8897958993911743,0.9134101867675781
6,0.08659767359495163,0.9759162068367004,0.9721361994743347,0.9678089022636414,0.9725965857505798,0.18804165720939636,0.902255654335022,0.9360824823379517,0.9795918464660645,0.9232587218284607
7,0.05259954184293747,0.9843423962593079,0.9819401502609253,0.979231595993042,0.9812330603599548,0.2232533097267151,0.9909909963607788,0.9443299174308777,0.8979591727256775,0.9332504272460938
8,0.04576098173856735,0.9916142821311951,0.9871001243591309,0.9823468327522278,0.9875508546829224,0.14460314810276031,0.9624999761581421,0.9525772929191589,0.9428571462631226,0.9419001340866089
9,0.01778334006667137,0.9968782663345337,0.9958720207214355,0.9948078989982605,0.9955236911773682,0.15746422111988068,0.9869565367698669,0.9567010402679443,0.9265305995941162,0.9444088935852051
10,0.02373337186872959,0.9896373152732849,0.99071204662323,0.9916926026344299,0.9907913208007812,0.3456900119781494,0.9908257126808167,0.9360824823379517,0.8816326260566711,0.9146341681480408
11,0.028010962530970573,0.9906445145606995,0.9901960492134094,0.989615797996521,0.9898967146873474,0.2246672511100769,0.9824561476707458,0.9484536051750183,0.9142857193946838,0.9365656971931458
