,loss,precision,binary_accuracy,recall,balanced_accuracy,val_loss,val_precision,val_binary_accuracy,val_recall,val_balanced_accuracy
0,1.1006135940551758,0.6084538102149963,0.5985552072525024,0.5621788501739502,0.5958386063575745,1.026389241218567,0.699999988079071,0.7340205907821655,0.8433734774589539,0.7226307392120361
1,1.0156911611557007,0.7162303924560547,0.7110422849655151,0.7029804587364197,0.7091009616851807,0.9791148900985718,0.8486841917037964,0.7051546573638916,0.5180723071098328,0.7130634784698486
2,0.9364776611328125,0.7778936624526978,0.7729617953300476,0.7667009234428406,0.7762805223464966,0.9103091359138489,0.8416289687156677,0.7979381680488586,0.7469879388809204,0.803251326084137
3,0.867225706577301,0.8138075470924377,0.8075335621833801,0.7995889186859131,0.8103103637695312,0.8645508885383606,0.7824561595916748,0.8185567259788513,0.8955823183059692,0.8055139780044556
4,0.8340407013893127,0.8295688033103943,0.8292053937911987,0.8304213881492615,0.8276394009590149,0.8313693404197693,0.8669527769088745,0.839175283908844,0.8112449645996094,0.8255136013031006
5,0.7858633995056152,0.8489795923233032,0.8508771657943726,0.8550873398780823,0.8485124707221985,0.810741662979126,0.8571428656578064,0.8371133804321289,0.8192771077156067,0.8375858664512634
6,0.7597177624702454,0.8728024959564209,0.8699690699577332,0.8674203753471375,0.870784342288971,0.7842817306518555,0.847328245639801,0.861855685710907,0.891566276550293,0.8441727757453918
7,0.732267439365387,0.8858920931816101,0.8818369507789612,0.8776978254318237,0.8854866027832031,0.7884097099304199,0.8085106611251831,0.8453608155250549,0.9156626462936401,0.8280024528503418
8,0.7167657613754272,0.8813209533691406,0.8792569637298584,0.8776978254318237,0.8791677951812744,0.755316972732544,0.8674699068069458,0.8639175295829773,0.8674699068069458,0.8472763299942017
9,0.683169424533844,0.9081419706344604,0.9014447927474976,0.8941418528556824,0.9020466804504395,0.7531337738037109,0.8505747318267822,0.8639175295829773,0.891566276550293,0.8474899530410767
10,0.66722172498703,0.9151832461357117,0.9071207642555237,0.8982528448104858,0.9070072770118713,0.7489168643951416,0.8571428656578064,0.8783504962921143,0.9156626462936401,0.8589571118354797
11,0.6578932404518127,0.9097510576248169,0.905572772026062,0.9013360738754272,0.9040207862854004,0.734490692615509,0.8690476417541504,0.870103120803833,0.8795180916786194,0.8542240262031555
12,0.6299511194229126,0.9369747638702393,0.9272446036338806,0.9167523384094238,0.926060676574707,0.7225334048271179,0.9090909361839294,0.876288652420044,0.8433734774589539,0.8606241941452026
13,0.6249441504478455,0.9288659691810608,0.9272446036338806,0.9260020852088928,0.9290785193443298,0.7502240538597107,0.9323671460151672,0.8556700944900513,0.7751004099845886,0.8424584269523621
14,0.607805609703064,0.9363449811935425,0.9365324974060059,0.9373072981834412,0.9364345073699951,0.7093721032142639,0.9059829115867615,0.8783504962921143,0.8514056205749512,0.8620858192443848
15,0.5923517942428589,0.956475555896759,0.9416924715042114,0.9260020852088928,0.9431020021438599,0.6970555782318115,0.8614231944084167,0.88453608751297,0.9236947894096375,0.8656914830207825
16,0.5812576413154602,0.9528301954269409,0.9437564611434937,0.9342240691184998,0.9452820420265198,0.6854967474937439,0.8979591727256775,0.8886597752571106,0.8835341334342957,0.8701062202453613
17,0.574252188205719,0.9518828392028809,0.9437564611434937,0.935251772403717,0.9442113637924194,0.6878145933151245,0.9224137663841248,0.8907216787338257,0.8594377636909485,0.8738600611686707
18,0.5638068318367004,0.9577613472938538,0.9453044533729553,0.9321685433387756,0.9437499046325684,0.6750798225402832,0.9036144614219666,0.9010308980941772,0.9036144614219666,0.8816034197807312
