,loss,precision_1,binary_accuracy,recall_1,balanced_accuracy,val_loss,val_precision_1,val_binary_accuracy,val_recall_1,val_balanced_accuracy
0,0.7129350304603577,0.6839953064918518,0.7074235677719116,0.7801465392112732,0.5675168633460999,0.6788312792778015,0.6652542352676392,0.6639175415039062,0.6514523029327393,0.674159586429596
1,0.657467782497406,0.6599617004394531,0.6728585958480835,0.711776852607727,0.6737991571426392,0.6372175216674805,0.6594203114509583,0.6845360994338989,0.7551867365837097,0.6765887141227722
2,0.6061201691627502,0.755329966545105,0.7600619196891785,0.7685950398445129,0.7593660950660706,0.593625545501709,0.7362204790115356,0.7505154609680176,0.7759336233139038,0.7433196902275085
3,0.5632676482200623,0.7985684871673584,0.801857590675354,0.8068181872367859,0.804031252861023,0.5596765279769897,0.7914893627166748,0.7855669856071472,0.771784245967865,0.7692531943321228
4,0.5210944414138794,0.8417266011238098,0.8436532616615295,0.8460744023323059,0.8421632647514343,0.5299192667007446,0.8148148059844971,0.8185567259788513,0.8215767741203308,0.8114510774612427
5,0.489468514919281,0.8829787373542786,0.8720329999923706,0.8574380278587341,0.8721684813499451,0.5194116234779358,0.8025751113891602,0.7938144207000732,0.7759336233139038,0.792405366897583
6,0.45514774322509766,0.9023604989051819,0.8875129222869873,0.8688016533851624,0.8875390887260437,0.4928077161312103,0.8486238718032837,0.8164948225021362,0.7676348686218262,0.8156510591506958
7,0.43298906087875366,0.9132274985313416,0.9035087823867798,0.8915289044380188,0.9044398069381714,0.47765490412712097,0.9114583134651184,0.8288660049438477,0.726141095161438,0.8267046213150024
8,0.40871840715408325,0.9383783936500549,0.9189886450767517,0.8966942429542542,0.9196391701698303,0.4696212410926819,0.8464912176132202,0.8288660049438477,0.8008298873901367,0.8284339308738708
9,0.3896462023258209,0.93736732006073,0.925696611404419,0.9121900796890259,0.9232875108718872,0.44933485984802246,0.8863636255264282,0.853608250617981,0.8091286420822144,0.8515937924385071
10,0.3713624179363251,0.9407407641410828,0.9303405284881592,0.9183884263038635,0.9310656785964966,0.4448600113391876,0.8920187950134277,0.8474226593971252,0.7883817553520203,0.8464692831039429
