,loss,precision,binary_accuracy,recall,sensitivity,specificity,balanced_acc,val_loss,val_precision,val_binary_accuracy,val_recall,val_sensitivity,val_specificity,val_balanced_acc
30,0.6676387786865234,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6502130627632141,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
31,0.7482522130012512,0.5604395866394043,0.4878048896789551,0.6891891956329346,0.75,0.25,0.5,0.6670640110969543,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
32,0.6764456033706665,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6652749180793762,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
33,0.6757916808128357,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6621046662330627,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
34,0.6840433478355408,0.6000000238418579,0.5609756112098694,0.8108108043670654,0.824999988079071,0.1875,0.5062500238418579,0.6613181233406067,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
35,0.6739307045936584,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6587494015693665,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
36,0.6714432239532471,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6503114104270935,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
37,0.686573326587677,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6554795503616333,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
38,0.6744349002838135,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6593762040138245,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
39,0.6734872460365295,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6594494581222534,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
40,0.6733692288398743,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6584000587463379,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
